Series_reference,period,Data_value,STATUS,Units,lon,lat,Magnitude,Subject,Series_title_1,Series_title_2,class_prob,Series_title_4,Series_title_5,subset,start_date,end_date,EO_DATA,EO_STATUS
SNEA.S1NB0210MS121C0,2012.03,0,FINAL,Dollars,37.1,-0.75,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus,Market,Non-corporate business enterprises,All control,training,2021-06-06,2022-06-06,"[0.8519453874700084, 0.22517426047260725, 0.7213812560045133, 0.8638998198549555, 0.6635901237708838, 0.837000908274621, 0.4836574479202965, 0.40716382585602573, 0.17738175840496795, 0.5310620596470437]",complete
SNEA.S1NB0210MS121C0,2013.03,0,FINAL,Dollars,37.1,-0.75,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus,Market,Non-corporate business enterprises,All control,training,2021-06-07,2022-06-07,"[0.3256505385030781, 0.43918130584812376, 0.6059044385352398, 0.20313270085857316, 0.41401980040219666, 0.7998872194847331, 0.6409410291198545, 0.4729123999022071, 0.3510540994533796, 0.780755817713686]",complete
SNEA.S1NB0210MS121C0,2014.03,0,FINAL,Dollars,37.1,-0.75,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus,Market,Non-corporate business enterprises,All control,training,2021-06-08,2022-06-08,"[0.6843302807773447, 0.5220819612440538, 0.3594124274874565, 0.17875871631233897, 0.46020587656892187, 0.34779718324924447, 0.8654005225541658, 0.5936090041466167, 0.14078177962781813, 0.7298704348172605]",complete
SNEA.S1NB0210MS121C0,2015.03,0,FINAL,Dollars,37.1,-0.75,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus,Market,Non-corporate business enterprises,All control,training,2021-06-09,2022-06-09,"[0.5185438327405296, 0.8614693002896462, 0.5940478067635118, 0.1816279801569909, 0.8328974729194224, 0.3070011420870722, 0.8026852539915592, 0.1627877390081076, 0.9950662040826326, 0.6137961999271901]",complete
SNEA.S1NB0210MS121C0,2016.03,0,FINAL,Dollars,37.1,-0.75,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus,Market,Non-corporate business enterprises,All control,training,2021-06-10,2022-06-10,"[0.6652122777468953, 0.32641195830742, 0.6293037165931659, 0.7816891081381171, 0.8375957434878292, 0.9345153451084578, 0.7252639622770548, 0.7373158343644602, 0.2636990577883883, 0.04266220440446855]",complete
SNEA.S1NB0210MS121C0,2017.03,0,FINAL,Dollars,37.1,-0.75,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus,Market,Non-corporate business enterprises,All control,training,2021-06-11,2022-06-11,"[0.9805938508861145, 0.7469094018222593, 0.5206406141995527, 0.12911848844070462, 0.4860673758033792, 0.808626221839224, 0.44080844655546636, 0.9269419736738543, 0.7925068211550015, 0.6759654572466441]",complete
SNEA.S1NB0210MS121C0,2018.03,0,FINAL,Dollars,37.1,-0.75,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus,Market,Non-corporate business enterprises,All control,training,2021-06-12,2022-06-12,"[0.21345025050902655, 0.0039063230064600996, 0.7315964025398727, 0.11057329344613287, 0.7374012512628125, 0.03174955597200069, 0.18898910556234172, 0.9345512319506716, 0.35089729597085484, 0.6191024548813536]",complete
SNEA.S1NB0210MS121C0,2019.03,0,FINAL,Dollars,37.1,-0.75,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus,Market,Non-corporate business enterprises,All control,training,2021-06-13,2022-06-13,"[0.5299527304649639, 0.9850819544169359, 0.48323574654873236, 0.4987987151965414, 0.07679649320457149, 0.038079236139491046, 0.8352026549651497, 0.4269410596579365, 0.6232979414293031, 0.07932540084414397]",complete
SNEA.S1NB0210MS121C0,2020.03,0,FINAL,Dollars,37.1,-0.75,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus,Market,Non-corporate business enterprises,All control,training,2021-06-14,2022-06-14,"[0.9731117712389854, 0.8815743932694801, 0.5018453944159439, 0.10418303441042043, 0.9766261846656247, 0.012829903743860505, 0.06750604245740077, 0.25320387671576783, 0.938183235656632, 0.5323985514083964]",complete
SNEA.S1NB0210MS121C0,2021.03,0,FINAL,Dollars,37.1,-0.75,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus,Market,Non-corporate business enterprises,All control,training,2021-06-15,2022-06-15,"[0.08125214153037641, 0.6720440064018374, 0.3390117793036902, 0.8873450702320729, 0.15692410189470063, 0.5454445348954852, 0.8464968790054948, 0.13489324361084643, 0.9253201664132833, 0.24118613949681367]",complete
SNEA.S1NB0210MS121C0,2022.03,0,FINAL,Dollars,37.11,-0.75,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus,Market,Non-corporate business enterprises,All control,training,2021-06-16,2022-06-16,"[0.5148982386884225, 0.1030614962330072, 0.4220828248351539, 0.7442716473904787, 0.10893154339364997, 0.47393374024115753, 0.015560829160678358, 0.016058692736929947, 0.5536685741011363, 0.5339574446551046]",complete
SNEA.S1NB0210MS121C0,2023.03,0,FINAL,Dollars,37.11,-0.74,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus,Market,Non-corporate business enterprises,All control,training,2021-06-17,2022-06-17,"[0.9409348735223328, 0.605253249946745, 0.24069624151145863, 0.8053131952791612, 0.023530607410752635, 0.16080420640633275, 0.5424307322240939, 0.1604568921397459, 0.9805815742393755, 0.04468603548517336]",complete
SNEA.S1NB0210MS200C0,1999.03,1403,FINAL,Dollars,37.11,-0.74,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus,Market,Financial business enterprises,All control,training,2021-06-18,2022-06-18,"[0.1727375773190415, 0.5948451595159167, 0.2682984915338228, 0.014010349958740953, 0.7071914072712902, 0.04064782180779758, 0.8964469457056488, 0.7345586448006163, 0.07684273201875258, 0.9824410960814219]",complete
SNEA.S1NB0210MS200C0,2000.03,1787,FINAL,Dollars,37.11,-0.74,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus,Market,Financial business enterprises,All control,training,2021-06-19,2022-06-19,"[0.3993859255263297, 0.5616978556498518, 0.7346114379909588, 0.894800291872035, 0.746225953555146, 0.49509501003145184, 0.8190268105524697, 0.60300635381035, 0.9887923154567366, 0.6802774659133572]",complete
SNEA.S1NB0210MS200C0,2001.03,2198,FINAL,Dollars,37.12,-0.74,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus,Market,Financial business enterprises,All control,training,2021-06-20,2022-06-20,"[0.656068519449839, 0.5793471078879259, 0.11858173714659836, 0.6982972738979938, 0.24352389127787055, 0.3321828338885745, 0.49922287750260363, 0.35774436861504566, 0.817096822836825, 0.36634729509898145]",complete
SNEA.S1NB0210MS200C0,2002.03,2597,FINAL,Dollars,37.12,-0.74,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus,Market,Financial business enterprises,All control,training,2021-06-21,2022-06-21,"[0.22080266701191253, 0.8907846543853191, 0.8785062462646449, 0.09616691199686411, 0.6353405166680536, 0.7957159879852533, 0.45174934324251503, 0.4805878957770483, 0.2691544692632978, 0.36801461351107567]",complete
SNEA.S1NB0210MS200C0,2003.03,2919,FINAL,Dollars,37.13,-0.74,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus,Market,Financial business enterprises,All control,training,2021-06-22,2022-06-22,"[0.3002972934037351, 0.4968858220474519, 0.21652436385588658, 0.07564920232904582, 0.7917765299400044, 0.7612593737561855, 0.8806497020980858, 0.19314035998574453, 0.14832967336192815, 0.42034270469536117]",complete
SNEA.S1NB0210MS200C0,2004.03,3462,FINAL,Dollars,37.13,-0.74,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus,Market,Financial business enterprises,All control,training,2021-06-23,2022-06-23,"[0.15292815631748757, 0.2739146019255053, 0.35669518370852793, 0.008168982729560459, 0.8072688884253516, 0.22517767880871487, 0.7107735377994131, 0.39882579998427625, 0.8787813440208521, 0.5215623088317302]",complete
SNEA.S1NB0210MS200C0,2005.03,3710,FINAL,Dollars,37.14,-0.73,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus,Market,Financial business enterprises,All control,training,2021-06-24,2022-06-24,"[0.2850192684960283, 0.5524266300891676, 0.28916641717371894, 0.4940826464280025, 0.9725265474649035, 0.3315536882597603, 0.11827039228119385, 0.7484006526347665, 0.44860109932689096, 0.6679739115354367]",complete
SNEA.S1NB0210MS200C0,2006.03,3404,FINAL,Dollars,37.14,-0.73,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus,Market,Financial business enterprises,All control,training,2021-06-25,2022-06-25,"[0.8033614579003778, 0.8690481918996203, 0.1751070583996881, 0.1913529869285393, 0.7207364576269553, 0.29798658429963176, 0.8371615119680281, 0.5592628492951662, 0.68192225284924, 0.5818243762302587]",complete
SNEA.S1NB0210MS200C0,2007.03,2886,FINAL,Dollars,37.22,-0.82,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus,Market,Financial business enterprises,All control,training,2021-06-26,2022-06-26,"[0.6040121535678983, 0.6801069675543319, 0.7306820308811888, 0.35784741405388576, 0.23954513042519054, 0.943815023541336, 0.4421805845519695, 0.8232914778128564, 0.6863313595407449, 0.798482427403305]",complete
SNEA.S1NB0210MS200C0,2008.03,2672,FINAL,Dollars,37.22,-0.82,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus,Market,Financial business enterprises,All control,training,2021-06-27,2022-06-27,"[0.01579707477212766, 0.8376199800729985, 0.05991337387338913, 0.11924249856201619, 0.4415621589226798, 0.7158424969819516, 0.6537013831387569, 0.28307826406095493, 0.40795257615740865, 0.6220441513848979]",complete
SNEA.S1NB0210MS200C0,2009.03,3539,FINAL,Dollars,37.22,-0.88,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus,Market,Financial business enterprises,All control,training,2021-06-28,2022-06-28,"[0.7730632010783001, 0.19678471329771952, 0.4535913103770336, 0.6631051649497346, 0.07129918519865708, 0.31240097092744235, 0.1646580702239293, 0.2253174983039029, 0.39098447595594, 0.21993893929000763]",complete
SNEA.S1NB0210MS200C0,2010.03,5462,FINAL,Dollars,37.22,-0.81,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus,Market,Financial business enterprises,All control,training,2021-06-29,2022-06-29,"[0.055994558008983786, 0.8689403528221479, 0.7718694277328002, 0.3816017627358723, 0.0018064707423244286, 0.7927265003688935, 0.36117043349022915, 0.6578666302659679, 0.6515314949505999, 0.03730037199165015]",complete
SNEA.S1NB0210MS200C0,2011.03,4419,FINAL,Dollars,37.23,-0.8,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus,Market,Financial business enterprises,All control,training,2021-06-30,2022-06-30,"[0.8973706742824668, 0.20555179117353284, 0.13978903639592555, 0.15560384778991798, 0.2619742548842976, 0.5385524035278703, 0.4044550860617333, 0.12411572537879934, 0.6119052993742886, 0.23936326258424379]",complete
SNEA.S1NB0210MS200C0,2012.03,5015,FINAL,Dollars,37.12,-0.94,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus,Market,Financial business enterprises,All control,training,2021-07-01,2022-07-01,"[0.8741723756678558, 0.9785374465424876, 0.8260094424461181, 0.1151814507705019, 0.28809465918408184, 0.25326921416300774, 0.3392106024412538, 0.9700123190366753, 0.8888326905884227, 0.7701814574774151]",complete
SNEA.S1NB0210MS200C0,2013.03,4993,FINAL,Dollars,37.12,-0.95,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus,Market,Financial business enterprises,All control,training,2021-07-02,2022-07-02,"[0.0021313584878780434, 0.6646559085086563, 0.5050234033171216, 0.5899162336313979, 0.10568081413556096, 0.6720937013257131, 0.5689939964882085, 0.5383523131058865, 0.8368567196350731, 0.8578247249689607]",complete
SNEA.S1NB0210MS200C0,2014.03,5651,FINAL,Dollars,37.12,-0.94,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus,Market,Financial business enterprises,All control,training,2021-07-03,2022-07-03,"[0.9636234782232076, 0.9629882356947016, 0.5417909872241475, 0.06684786829768563, 0.901602511346374, 0.4057175446842114, 0.6566563921410544, 0.7446688609975011, 0.6853148383321439, 0.24743892475261509]",complete
SNEA.S1NB0210MS200C0,2015.03,6055,FINAL,Dollars,37.23,-0.8,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus,Market,Financial business enterprises,All control,training,2021-07-04,2022-07-04,"[0.827898403685569, 0.08718279941097729, 0.6805769627053626, 0.7242218848655717, 0.10545036856621914, 0.3633218389589873, 0.268235341882462, 0.8122720929526692, 0.722314009831733, 0.04148133674152854]",complete
SNEA.S1NB0210MS200C0,2016.03,6934,FINAL,Dollars,37.23,-0.81,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus,Market,Financial business enterprises,All control,training,2021-07-05,2022-07-05,"[0.5838840889964614, 0.661337009554236, 0.7181567258271959, 0.3804468572332925, 0.04484357720569887, 0.0036970699004825747, 0.9749219299514443, 0.12344067045546236, 0.06058611708493289, 0.9211066833926311]",complete
SNEA.S1NB0210MS200C0,2017.03,7416,FINAL,Dollars,37.22,-0.89,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus,Market,Financial business enterprises,All control,training,2021-07-06,2022-07-06,"[0.39773747859150477, 0.17699703258706323, 0.10958423721397204, 0.5942007291671485, 0.22618092776566212, 0.01785517566105832, 0.05089551937550907, 0.19407876112734757, 0.12612474704879928, 0.8355391637362003]",complete
SNEA.S1NB0210MS200C0,2018.03,8515,FINAL,Dollars,37.21,-0.81,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus,Market,Financial business enterprises,All control,training,2021-07-07,2022-07-07,"[0.4430798874781172, 0.7200426168597474, 0.9183419879554638, 0.35895971365799995, 0.309608071237895, 0.6455969315728157, 0.654498975989869, 0.11508851480038707, 0.22949885433372974, 0.3887563364837091]",complete
SNEA.S1NB0210MS200C0,2019.03,8767,REVISED,Dollars,37.21,-0.8,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus,Market,Financial business enterprises,All control,training,2021-07-08,2022-07-08,"[0.4636257804983993, 0.9433779569975781, 0.34506176320176596, 0.3408133636458549, 0.3942811623952781, 0.16450027295075775, 0.3705442879105101, 0.10179116778398101, 0.754653297276974, 0.6120009278267332]",complete
SNEA.S1NB0210MS200C0,2020.03,8906,FINAL,Dollars,37.13,-0.91,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus,Market,Financial business enterprises,All control,training,2021-07-09,2022-07-09,"[0.8570979056956344, 0.15121206638947438, 0.9332749138151137, 0.5994745963795963, 0.2002854973001018, 0.4639003212251138, 0.8571035343946778, 0.9005241660618237, 0.8940296918097744, 0.15474912348524783]",complete
SNEA.S1NB0210MS200C0,2021.03,8755,REVISED,Dollars,37.2,-0.8,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus,Market,Financial business enterprises,All control,training,2021-07-10,2022-07-10,"[0.3277891429582258, 0.8593732071215021, 0.8498377726281077, 0.44774769605277465, 0.9683276593667218, 0.9457528832025206, 0.8265391995145349, 0.04365223291903153, 0.8133960353411192, 0.17521085016065674]",complete
SNEA.S1NB0210MS200C0,2022.03,9770,REVISED,Dollars,37.21,-0.89,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus,Market,Financial business enterprises,All control,training,2021-07-11,2022-07-11,"[0.12611282888393238, 0.7277938718633896, 0.5472034919438151, 0.22561305409839028, 0.7100396832732697, 0.6535146087004502, 0.7434266565256377, 0.47111049857446574, 0.22719594282657185, 0.3143424107847085]",complete
SNEA.S1NB0210MS200C0,2023.03,12613,FINAL,Dollars,37.2,-0.89,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus,Market,Financial business enterprises,All control,training,2021-07-12,2022-07-12,"[0.803124475391278, 0.3207988206046437, 0.34675919263018795, 0.8705582012432885, 0.8979435908581249, 0.2359370018059228, 0.41299232734228974, 0.7381882120092493, 0.9761569262438596, 0.9469122975907929]",complete
SNEA.S1NB0300MS100C0,1999.03,15550,FINAL,Dollars,37.21,-0.8,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross mixed income,Market,Non-financial business enterprises,All control,training,2021-07-13,2022-07-13,"[0.7709477171020163, 0.9647836974908726, 0.5848515392322279, 0.16932382910813115, 0.4031305848448262, 0.4989531726092099, 0.8983100560982493, 0.5673211884375543, 0.4210311519840304, 0.9733171572115782]",complete
SNEA.S1NB0300MS100C0,2000.03,16883,FINAL,Dollars,37.2,-0.81,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross mixed income,Market,Non-financial business enterprises,All control,training,2021-07-14,2022-07-14,"[0.39593036650910585, 0.507354951126608, 0.9861768684837461, 0.19828938109393035, 0.9366223056006141, 0.5175273461685774, 0.7043682325118589, 0.13870683868382638, 0.9175117753107408, 0.6708590802709115]",complete
SNEA.S1NB0300MS100C0,2001.03,17912,FINAL,Dollars,37.19,-0.82,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross mixed income,Market,Non-financial business enterprises,All control,training,2021-07-15,2022-07-15,"[0.1461206647340786, 0.7075903065213005, 0.4435105274955473, 0.11044806224613024, 0.7471015428840333, 0.2623002116113866, 0.6946545272525048, 0.8421216597856288, 0.9894814189280448, 0.7561577875878429]",complete
