Series_reference,Period,Data_value,STATUS,UNITS,lon,lat,MAGNTUDE,Subject,Group,Series_title_1,class_prob,subset,start_date,end_date,Series_title_3,Series_title_4,Series_title_5,EO_DATA,EO_STATUS
PRDA.S1CFF1I,1986.03,710.0,FINAL,Index,37.05,-0.72,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Wholesale Trade,training,2021-04-08,2022-04-08,Index,,,"[0.2470802764848412, 0.838497368780002, 0.9819159126769993, 0.9788491207807462, 0.3580406389002879, 0.6574583031229441, 0.5960733499936801, 0.4454240619866312, 0.017658149800538037, 0.5470116425254993]",complete
PRDA.S1CFF1I,1987.03,806.0,FINAL,Index,37.05,-0.72,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Wholesale Trade,training,2021-04-09,2022-04-09,Index,,,"[0.3307606696763147, 0.08226979944735424, 0.9197375873254334, 0.7752165993360058, 0.7920610451036357, 0.2117242167005874, 0.07706686049603773, 0.6916241576643918, 0.3021416724005972, 0.5241947728114199]",complete
PRDA.S1CFF1I,1988.03,742.0,FINAL,Index,37.06,-0.71,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Wholesale Trade,training,2021-04-10,2022-04-10,Index,,,"[0.31222134308821003, 0.7872668614820327, 0.1937096714942883, 0.8844933143081258, 0.47512441917910964, 0.3454026430362619, 0.244783311376926, 0.07354171343122484, 0.9908556569332327, 0.6639485082225947]",complete
PRDA.S1CFF1I,1989.03,749.0,FINAL,Index,37.07,-0.72,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Wholesale Trade,training,2021-04-11,2022-04-11,Index,,,"[0.6351769238950093, 0.2500717805745959, 0.45477406474853954, 0.5664930123827945, 0.6415279555188854, 0.9140003703293319, 0.2633712223628132, 0.9935224461587818, 0.019723126116830025, 0.2692260491321159]",complete
PRDA.S1CFF1I,1990.03,785.0,FINAL,Index,37.1,-0.73,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Wholesale Trade,training,2021-04-12,2022-04-12,Index,,,"[0.21554924319754354, 0.7281812320118629, 0.5453683468926185, 0.9938897395185186, 0.6118587481469145, 0.7827754869905782, 0.38639382415059564, 0.08761808784574909, 0.18187209338301646, 0.7334778479080524]",complete
PRDA.S1CFF1I,1991.03,741.0,FINAL,Index,37.11,-0.73,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Wholesale Trade,training,2021-04-13,2022-04-13,Index,,,"[0.14836336672334882, 0.9520310703292263, 0.13988993852957077, 0.7576637722220929, 0.2858523756593867, 0.04748836286231772, 0.3150584834210808, 0.2230751089277665, 0.9076313308061118, 0.7937319526794142]",complete
PRDA.S1CFF1I,1992.03,723.0,FINAL,Index,37.11,-0.73,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Wholesale Trade,training,2021-04-14,2022-04-14,Index,,,"[0.25902571816919673, 0.5709459413280386, 0.07441512267319184, 0.7023800918748807, 0.09273339919191614, 0.1347865732225071, 0.6394071044418276, 0.19769984578316202, 0.9484057910592649, 0.811437357241007]",complete
PRDA.S1CFF1I,1993.03,740.0,FINAL,Index,37.11,-0.73,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Wholesale Trade,training,2021-04-15,2022-04-15,Index,,,"[0.6076597998332979, 0.6342344303403319, 0.5276415531009335, 0.200759717497634, 0.37048452032363866, 0.14351816512115234, 0.005492868908014925, 0.8952113592039872, 0.8466931158617979, 0.3195761168903263]",complete
PRDA.S1CFF1I,1994.03,768.0,FINAL,Index,37.13,-0.72,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Wholesale Trade,training,2021-04-16,2022-04-16,Index,,,"[0.21889074143413156, 0.5475081185356437, 0.9163787193018651, 0.9015958249518659, 0.5244105748106417, 0.9847434547476509, 0.3974217137414717, 0.19286105545558319, 0.539787752287898, 0.2849996165073997]",complete
PRDA.S1CFF1I,1995.03,799.0,FINAL,Index,37.14,-0.72,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Wholesale Trade,training,2021-04-17,2022-04-17,Index,,,"[0.9302611399580025, 0.5113255763492607, 0.027030341232052613, 0.7731333402340289, 0.18329176533124014, 0.2867303385714537, 0.543589192164194, 0.22691432599618144, 0.9341714007131185, 0.09066829072697768]",complete
PRDA.S1CFF1I,1996.03,811.0,FINAL,Index,37.09,-0.72,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Wholesale Trade,training,2021-04-18,2022-04-18,Index,,,"[0.625251584492627, 0.5872140073814807, 0.9185534637710504, 0.33816801226392135, 0.40314859024593797, 0.74094594249205, 0.6852311458901588, 0.9596024971265779, 0.32303785392677486, 0.3432162003218715]",complete
PRDA.S1CFF1I,1997.03,797.0,FINAL,Index,37.07,-0.72,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Wholesale Trade,training,2021-04-19,2022-04-19,Index,,,"[0.360645859425462, 0.5224473929034187, 0.9795896838208393, 0.05542445024980691, 0.833635971245617, 0.3833473144962696, 0.3042492014398359, 0.23967366243078392, 0.6876341766466001, 0.4422161668438467]",complete
PRDA.S1CFF1I,1998.03,802.0,FINAL,Index,37.07,-0.72,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Wholesale Trade,training,2021-04-20,2022-04-20,Index,,,"[0.4140239655785276, 0.9848813512317626, 0.15844994160071657, 0.13190037052311232, 0.07186061567412927, 0.957358819144625, 0.8924480072943767, 0.2215084584768846, 0.44546249838467056, 0.3737060445974527]",complete
PRDA.S1CFF1I,1999.03,836.0,FINAL,Index,37.03,-0.71,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Wholesale Trade,training,2021-04-21,2022-04-21,Index,,,"[0.3307383746686926, 0.3294717267640307, 0.6997696811684064, 0.9861194514477585, 0.703060483702972, 0.8557467714413131, 0.7001612605629484, 0.7359945156427022, 0.9424498868438599, 0.7082022543286451]",complete
PRDA.S1CFF1I,2000.03,898.0,FINAL,Index,37.03,-0.72,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Wholesale Trade,training,2021-04-22,2022-04-22,Index,,,"[0.7673259088243309, 0.08240414714859001, 0.191256744637044, 0.893045026149066, 0.7283679943207932, 0.9210952629402447, 0.49973648252029723, 0.1747188866342101, 0.21951595791441636, 0.6968972479742863]",complete
PRDA.S1CFF1I,2001.03,940.0,FINAL,Index,37.03,-0.72,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Wholesale Trade,training,2021-04-23,2022-04-23,Index,,,"[0.752699573839227, 0.6366157522263114, 0.7676391032392306, 0.9659204907393789, 0.8318369693532024, 0.5025438963661795, 0.10158782488959461, 0.6634841650542266, 0.9531875549698569, 0.878679466349879]",complete
PRDA.S1CFF1I,2002.03,981.0,FINAL,Index,37.03,-0.72,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Wholesale Trade,training,2021-04-24,2022-04-24,Index,,,"[0.2851567606770762, 0.18294756623411945, 0.2839407722321504, 0.2845680797717667, 0.7611593326915242, 0.1387496410132224, 0.9537889736440589, 0.5909600852419469, 0.4325811395462319, 0.7922640386518361]",complete
PRDA.S1CFF1I,2003.03,948.0,FINAL,Index,37.02,-0.72,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Wholesale Trade,training,2021-04-25,2022-04-25,Index,,,"[0.19493902141064878, 0.5502225095266341, 0.20356592286109776, 0.6521481760891055, 0.7726957645011119, 0.6836744709107527, 0.507421977663758, 0.559919458178866, 0.6318079646988973, 0.30179035837531354]",complete
PRDA.S1CFF1I,2004.03,926.0,FINAL,Index,37.03,-0.72,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Wholesale Trade,training,2021-04-26,2022-04-26,Index,,,"[0.08706195859855415, 0.8194765675353002, 0.608349657557956, 0.4525280660052674, 0.32248375371211213, 0.9078106156015652, 0.9410062936677771, 0.26043647521229285, 0.2491548507077368, 0.3534759434625534]",complete
PRDA.S1CFF1I,2005.03,975.0,FINAL,Index,37.02,-0.72,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Wholesale Trade,training,2021-04-27,2022-04-27,Index,,,"[0.22702887429540475, 0.12637304791111226, 0.3997228463042529, 0.4612549969272691, 0.4851828966492556, 0.3280828055092334, 0.9969425395545454, 0.28751130376633005, 0.44975517963329237, 0.8596961971719743]",complete
PRDA.S1CFF1I,2006.03,953.0,FINAL,Index,37.03,-0.73,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Wholesale Trade,training,2021-04-28,2022-04-28,Index,,,"[0.6908167018319493, 0.3666836586476695, 0.024214099169988512, 0.5517867441568948, 0.8819580219343806, 0.18718027510897883, 0.6324759716290729, 0.4242720971260324, 0.060216850613118766, 0.7719618134865655]",complete
PRDA.S1CFF1I,2007.03,934.0,FINAL,Index,37.03,-0.73,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Wholesale Trade,training,2021-04-29,2022-04-29,Index,,,"[0.39072265803179895, 0.04846714958441334, 0.9488771766203747, 0.6928941097972041, 0.199400788557884, 0.12684641854180767, 0.5217908798269077, 0.08384710086335989, 0.5132081130065114, 0.978743352617363]",complete
PRDA.S1CFF1I,2008.03,941.0,FINAL,Index,37.03,-0.73,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Wholesale Trade,training,2021-04-30,2022-04-30,Index,,,"[0.7191599016496794, 0.21512842286279676, 0.7432797369035724, 0.09368643907956387, 0.8890505607420889, 0.13120616514815864, 0.4231920392663282, 0.3488910897122287, 0.431657080492201, 0.9704639884749922]",complete
PRDA.S1CFF1I,2009.03,881.0,FINAL,Index,37.03,-0.73,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Wholesale Trade,training,2021-05-01,2022-05-01,Index,,,"[0.8042374764747594, 0.8518070136624661, 0.5666557842876568, 0.978830257592174, 0.06552595229703606, 0.3069247265926025, 0.12950853681350316, 0.06142195673646533, 0.8172785282064179, 0.7183128286303041]",complete
PRDA.S1CFF1I,2010.03,847.0,FINAL,Index,37.03,-0.73,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Wholesale Trade,training,2021-05-02,2022-05-02,Index,,,"[0.725278716585666, 0.47157302296713965, 0.71822415813307, 0.5589377137747531, 0.9750826652997038, 0.8470669506248364, 0.8127059937457388, 0.0592409238700653, 0.7110940371798453, 0.42057153463747154]",complete
PRDA.S1CFF1I,2011.03,894.0,FINAL,Index,37.04,-0.73,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Wholesale Trade,training,2021-05-03,2022-05-03,Index,,,"[0.8123379692742051, 0.6218095197666796, 0.8208024362845989, 0.9548655383177866, 0.01369313679651707, 0.15083811725606355, 0.0302102141844639, 0.9076130233124471, 0.33756434450229533, 0.5219384897761254]",complete
PRDA.S1CFF1I,2012.03,909.0,FINAL,Index,37.04,-0.73,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Wholesale Trade,training,2021-05-04,2022-05-04,Index,,,"[0.3923585997931971, 0.6080731072047716, 0.32573765750172523, 0.5442161184599247, 0.5341697526726735, 0.8852109748972574, 0.8795735137055145, 0.32204424317835756, 0.018277236855124945, 0.008572177833075512]",complete
PRDA.S1CFF1I,2013.03,896.0,FINAL,Index,37.04,-0.73,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Wholesale Trade,training,2021-05-05,2022-05-05,Index,,,"[0.9666325858928094, 0.36292776264670523, 0.49918740587831656, 0.06772311070208803, 0.5954199670332624, 0.5874961097319765, 0.19609802001218524, 0.3864244196992871, 0.7091257553157353, 0.6390360192093146]",complete
PRDA.S1CFF1I,2014.03,886.0,FINAL,Index,37.05,-0.73,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Wholesale Trade,training,2021-05-06,2022-05-06,Index,,,"[0.6944028842198685, 0.3721452357198476, 0.3869359829580651, 0.22760910374005527, 0.4963518371057304, 0.2648661194392299, 0.06845529072382628, 0.53258763904082, 0.8521063217721335, 0.06498892045369686]",complete
PRDA.S1CFF1I,2015.03,894.0,REVISED,Index,37.05,-0.73,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Wholesale Trade,training,2021-05-07,2022-05-07,Index,,,"[0.6659158326050876, 0.8327145680205464, 0.18197123785033553, 0.13859138541133997, 0.29655007566574343, 0.17433375261888995, 0.8022581094752729, 0.35653797880264826, 0.996957406937136, 0.810050811632445]",complete
PRDA.S1CFF1I,2016.03,863.0,FINAL,Index,37.05,-0.73,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Wholesale Trade,training,2021-05-08,2022-05-08,Index,,,"[0.21896379557847367, 0.8130375443750063, 0.975399124606697, 0.38564981978836743, 0.1633716263941447, 0.9966635791045513, 0.9938520029740541, 0.6593552112853145, 0.21370802408119027, 0.8381975225246538]",complete
PRDA.S1CFF1I,2017.03,875.0,FINAL,Index,37.05,-0.73,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Wholesale Trade,training,2021-05-09,2022-05-09,Index,,,"[0.6677005637519962, 0.1328877465430679, 0.7202404629230169, 0.7089375925621052, 0.19690047722582737, 0.9817949173592677, 0.26315385500003374, 0.8339020599334368, 0.4747537215875073, 0.8782471166000562]",complete
PRDA.S1CFF1I,2018.03,873.0,FINAL,Index,37.05,-0.74,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Wholesale Trade,training,2021-05-10,2022-05-10,Index,,,"[0.9826573872542205, 0.20054118590062553, 0.01993422904988551, 0.27009570379475933, 0.5978050682567001, 0.3212464452396293, 0.8215005824493947, 0.9831845387910786, 0.81439746972607, 0.14947969891942048]",complete
PRDA.S1CFF1I,2019.03,866.0,REVISED,Index,37.06,-0.73,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Wholesale Trade,training,2021-05-11,2022-05-11,Index,,,"[0.9779344035138547, 0.7475733767845228, 0.1060088925983298, 0.956958946409995, 0.9364332866615513, 0.8686063364570877, 0.9553003857855725, 0.5744685808294246, 0.005632601740446885, 0.04083752755818937]",complete
PRDA.S1CFF1I,2020.03,831.0,FINAL,Index,37.06,-0.73,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Wholesale Trade,training,2021-05-12,2022-05-12,Index,,,"[0.10767346744659989, 0.7631345983839318, 0.3473287473928194, 0.13440250302663237, 0.055391807640985835, 0.5404620041018586, 0.7971990820124031, 0.36020800722726865, 0.20062443672910257, 0.36787943981641336]",complete
PRDA.S1CFF1I,2021.03,834.0,FINAL,Index,37.07,-0.73,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Wholesale Trade,training,2021-05-13,2022-05-13,Index,,,"[0.1284326932973573, 0.7805447542501225, 0.9817350514455534, 0.017351321191697244, 0.5591343403499949, 0.15486416740843234, 0.17190476326097104, 0.7704728240937185, 0.6816965047108176, 0.2789114558955812]",complete
PRDA.S1CFF1I,2022.03,828.0,PROVISIONAL,Index,37.07,-0.73,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Wholesale Trade,training,2021-05-14,2022-05-14,Index,,,"[0.7603428965940036, 0.5878164589300459, 0.5418498984194746, 0.8598471884082658, 0.25363031495340216, 0.5242177331900142, 0.24414978698822076, 0.4701335903636712, 0.9421761801230069, 0.9280333447348347]",complete
PRDA.S1CFF1I,2023.03,730.0,PROVISIONAL,Index,37.08,-0.73,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Wholesale Trade,training,2021-05-15,2022-05-15,Index,,,"[0.5952355868108137, 0.275953590966714, 0.08398815788010072, 0.3588918320999971, 0.8626567956042427, 0.7193923634198087, 0.17361282778239284, 0.9061287056031432, 0.4465831549459467, 0.94977054740425]",complete
PRDA.S1CFF1P,1979.03,0.9,FINAL,Percent,37.08,-0.73,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Wholesale Trade,training,2021-05-16,2022-05-16,Percentage Change,,,"[0.8353554096582338, 0.7987406929397224, 0.9589226400271688, 0.20036482102166164, 0.7719075664313113, 0.3556486970114955, 0.7747945546404575, 0.31059160439018496, 0.5387717183704097, 0.011406213335768967]",complete
PRDA.S1CFF1P,1980.03,-3.1,FINAL,Percent,37.08,-0.74,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Wholesale Trade,training,2021-05-17,2022-05-17,Percentage Change,,,"[0.6879567919622717, 0.6889795178286248, 0.29412561234965695, 0.7611514107838971, 0.5549807686548329, 0.02709309118026504, 0.5391170917637601, 0.23600624860246777, 0.16919679658366182, 0.8347830027835415]",complete
PRDA.S1CFF1P,1981.03,-1.4,FINAL,Percent,37.08,-0.73,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Wholesale Trade,training,2021-05-18,2022-05-18,Percentage Change,,,"[0.3061889126633254, 0.4844219903378404, 0.7608379024044883, 0.5364055621115672, 0.3187062188530978, 0.8889281294505691, 0.05124712954218813, 0.29600560496035777, 0.7042310018987706, 0.4997892420849279]",complete
PRDA.S1CFF1P,1982.03,6.6,FINAL,Percent,37.08,-0.73,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Wholesale Trade,training,2021-05-19,2022-05-19,Percentage Change,,,"[0.30229706690841507, 0.4194106673175314, 0.5516655714735734, 0.3576402835785447, 0.6734676695765743, 0.16170763891589857, 0.41222476707014943, 0.1610075787503461, 0.23362871138039965, 0.1923451238915015]",complete
PRDA.S1CFF1P,1983.03,-5.1,FINAL,Percent,37.08,-0.73,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Wholesale Trade,training,2021-05-20,2022-05-20,Percentage Change,,,"[0.35445795655216605, 0.674101020660688, 0.15197634832939388, 0.47687140336549994, 0.32306171604024836, 0.4542022995508864, 0.7898265255753877, 0.06801578084447524, 0.365490927754763, 0.0709182276672452]",complete
PRDA.S1CFF1P,1984.03,-4.3,FINAL,Percent,37.08,-0.73,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Wholesale Trade,training,2021-05-21,2022-05-21,Percentage Change,,,"[0.21852252900748026, 0.14658911826696086, 0.9683018672515864, 0.7783567960039466, 0.6877496088094439, 0.5009088612427289, 0.5142667363849454, 0.6421782740019307, 0.5819209221094518, 0.6840819941105389]",complete
PRDA.S1CFF1P,1985.03,-9.4,FINAL,Percent,37.08,-0.73,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Wholesale Trade,training,2021-05-22,2022-05-22,Percentage Change,,,"[0.09594328506677441, 0.8611397488114192, 0.25483121617240423, 0.9072331539179298, 0.5265500326585086, 0.5832116389626927, 0.8199360467411085, 0.025228099082929223, 0.8137778142700476, 0.5413206150398298]",complete
